sent_id,subject,relation,object,high_fidelity(sim>=90),correctness_%,correctness,completeness_of_sentence,minimality,accuracy_%
25,Punjab Pakistan,is led,which,True,100.0,1.0,0.895,0.857,91.7
25,It,"is In, the city of, an airport called",Pakistan,True,91.1,0.911,0.895,0.714,84.0
25,It,operated by,the Pakistan Civil Aviation Authority,False,89.4,0.894,0.895,0.771,85.3
25,It,operated in,Punjab Pakistan,True,100.0,1.0,0.895,0.857,91.7
25,It,led by,Anwar Zaheer Jamali,False,86.3,0.863,0.895,0.829,86.2
26,The Pakistan Civil Aviation Authority,is,the operating organisation of the Allama Iqbal International Airport,True,100.0,1.0,0.864,0.659,84.1
26,The airport,serves in,the city of Lahore,False,89.2,0.892,0.864,0.818,85.8
26,The airport,serves in,Pakistan where Shehbaz Sharif is the leader,True,93.9,0.939,0.864,0.75,85.1
26,Shehbaz Sharif,is,the leader,False,85.7,0.857,0.864,0.886,86.9
26,It,is in,"Punjab, Pakistan",True,100.0,1.0,0.864,0.886,91.7
26,It,is found,the Allama Iqbal International Airport,True,93.6,0.936,0.864,0.818,87.3
26,Punjab,is,Pakistan,False,75.9,0.759,0.864,0.932,85.2
26,The Pakistan Civil Aviation Authority,"is the operating organisation, the operating organisation of",the Allama Iqbal International Airport,True,93.5,0.935,0.864,0.591,79.7
26,The airport,serves,the city,True,100.0,1.0,0.864,0.886,91.7
26,The airport,the city of,Lahore,False,84.4,0.844,0.864,0.864,85.7
26,The airport,serves in,Pakistan,True,100.0,1.0,0.864,0.886,91.7
26,the Allama Iqbal International Airport,"is the leader is, is also found, is in",Punjab,False,86.2,0.862,0.864,0.659,79.5
27,The Pakistan Civil Aviation Authority,is,"the operating organisation of the Allama Iqbal International Airport located in Punjab, Pakistan, which is led by Shehbaz Sharif",True,97.7,0.977,0.889,0.194,68.7
27,the Allama Iqbal International Airport,located in in,"Punjab, Pakistan, which is led by Shehbaz Sharif",True,96.3,0.963,0.889,0.484,77.9
27,the Allama Iqbal International Airport,located in,"Punjab, Pakistan, which is led by Shehbaz Sharif",True,96.3,0.963,0.889,0.516,78.9
27,"Punjab, Pakistan, which is led by Shehbaz Sharif",is led by,Shehbaz Sharif,True,92.1,0.921,0.889,0.581,79.7
27,Punjab,is,Pakistan,False,75.9,0.759,0.889,0.903,85.0
27,Punjab,is led,which,False,77.4,0.774,0.889,0.871,84.5
27,The airport,serves in,Lahore,True,100.0,1.0,0.889,0.839,90.9
27,The airport,serves in,Pakistan,True,100.0,1.0,0.889,0.839,90.9
27,The Pakistan Civil Aviation Authority,"is the operating organisation, the operating organisation of",the Allama Iqbal International Airport,True,93.5,0.935,0.889,0.419,74.8
27,The Pakistan Civil Aviation Authority,"the Allama Iqbal International Airport located, located in",Punjab,True,91.2,0.912,0.889,0.548,78.3
27,The Pakistan Civil Aviation Authority,led,Pakistan,True,100.0,1.0,0.889,0.774,88.8
27,The Pakistan Civil Aviation Authority,led by,Shehbaz Sharif,True,93.7,0.937,0.889,0.71,84.5
27,The airport,serves,Lahore,True,100.0,1.0,0.889,0.871,92.0
27,The airport,serves in,Pakistan,True,100.0,1.0,0.889,0.839,90.9
28,The airport,is,973.0 above sea level,True,90.9,0.909,0.778,0.767,81.8
28,The airport,has,a runway length of 896,True,94.4,0.944,0.778,0.733,81.8
28,a runway length,of,896 of,True,90.0,0.9,0.778,0.8,82.6
28,a runway,with,the name 11/29,False,88.0,0.88,0.778,0.8,81.9
28,is,with,the name 11/29,False,84.2,0.842,0.778,0.833,81.8
28,has,with,the name 11/29,False,85.0,0.85,0.778,0.833,82.0
28,The airport,"Located in, Located serving",Andrews,True,94.6,0.946,0.778,0.767,83.0
28,The airport,"is 973.0 above sea level, is has",a runway length,True,100.0,1.0,0.778,0.6,79.3
28,The airport,a runway length of,896,True,93.8,0.938,0.778,0.767,82.8
28,The airport,a runway with,11/29,False,89.3,0.893,0.778,0.8,82.4
29,Andrews County Airport,has,a runway length of 896,True,100.0,1.0,0.9,0.71,87.0
29,Andrews County Airport,serves,the city of Andrews,True,100.0,1.0,0.9,0.742,88.1
29,a runway length,of,896 of,True,100.0,1.0,0.9,0.806,90.2
29,It,located in,sea level,True,100.0,1.0,0.9,0.839,91.3
29,It,has,the runway name 11/29,False,88.0,0.88,0.9,0.806,86.2
29,It,below,973 metres,True,100.0,1.0,0.9,0.871,92.4
29,the runway name,the runway name,11/29,False,83.3,0.833,0.9,0.774,83.6
29,Andrews County Airport,Andrews County Airport in,Texas,True,100.0,1.0,0.9,0.742,88.1
29,Andrews County Airport,has,a runway length,True,100.0,1.0,0.9,0.774,89.1
29,Andrews County Airport,a runway length of,896,True,100.0,1.0,0.9,0.742,88.1
29,Andrews County Airport,has serves,the city,True,100.0,1.0,0.9,0.774,89.1
29,Andrews County Airport,the city of,Andrews,True,100.0,1.0,0.9,0.774,89.1
29,It,"located, located below",sea level,False,85.2,0.852,0.9,0.806,85.3
29,It,located has,the runway name,True,100.0,1.0,0.9,0.806,90.2
30,Andrews County Airport,located in,Texas,True,91.7,0.917,0.842,0.8,85.3
30,It,serves,the city of Andrews,True,100.0,1.0,0.842,0.8,88.1
30,It,serves to is in,sea level,False,80.9,0.809,0.842,0.767,80.6
30,It,above,973 metres,True,100.0,1.0,0.842,0.867,90.3
30,Its runway length,is named,11/29,True,100.0,1.0,0.842,0.8,88.1
30,Its runway length,is,896 long,True,90.6,0.906,0.842,0.8,84.9
30,Its runway length,long,896,False,89.4,0.894,0.842,0.833,85.6
30,Andrews County Airport,"located, located in",Texas,False,81.5,0.815,0.842,0.767,80.8
30,It,serves,the city,True,100.0,1.0,0.842,0.867,90.3
30,It,the city of,Andrews,True,100.0,1.0,0.842,0.833,89.2
30,It,is above,sea level,False,83.3,0.833,0.842,0.833,83.6
31,Andrews County Airport,is in,Texas,True,100.0,1.0,0.875,0.8,89.2
31,Andrews County Airport,is in,the U.S.A. where Spanish is one of the languages spoken,True,95.2,0.952,0.875,0.5,77.6
31,Spanish,is,one of the languages,True,100.0,1.0,0.875,0.8,89.2
31,Houston,is,the largest city in the state,True,100.0,1.0,0.875,0.733,86.9
31,Houston,is,Austin,False,74.1,0.741,0.875,0.9,83.9
31,its capital,is,Austin,False,80.0,0.8,0.875,0.867,84.7
31,its capital,is,the largest city in the state,True,100.0,1.0,0.875,0.7,85.8
31,Andrews County Airport,"is, is in",Texas,True,94.4,0.944,0.875,0.767,86.2
31,Andrews County Airport,is in,the U.S.A.,True,100.0,1.0,0.875,0.767,88.1
31,Spanish,"is one, one of",the languages,True,92.5,0.925,0.875,0.767,85.6
31,Houston,"the languages spoken is the largest city, the largest city in",the state,False,87.6,0.876,0.875,0.533,76.1
31,Houston,Austin,its capital,False,84.4,0.844,0.875,0.867,86.2
32,Andrews County Airport,located in,"Texas, United States",True,93.1,0.931,0.889,0.733,85.1
32,Texas,is,United States,False,81.1,0.811,0.889,0.867,85.6
32,The largest city,is,Houston,False,82.6,0.826,0.889,0.833,84.9
32,the state capital,is,Houston,False,83.3,0.833,0.889,0.833,85.2
32,the state capital,is,one of the languages spoken there,True,93.6,0.936,0.889,0.667,83.1
32,Austin,is,one of the languages spoken there,True,92.5,0.925,0.889,0.733,84.9
32,Spanish,is,one of the languages spoken there,True,92.7,0.927,0.889,0.733,85.0
32,The largest city,is,one of the languages spoken there,True,93.5,0.935,0.889,0.667,83.0
32,Andrews County Airport,"located, located in",Texas,False,89.7,0.897,0.889,0.767,85.1
32,Andrews County Airport,is,United States,True,90.1,0.901,0.889,0.8,86.3
32,Andrews County Airport,The largest city in,Texas,True,100.0,1.0,0.889,0.733,87.4
32,Austin,is Houston is,Austin Spanish,False,81.0,0.81,0.889,0.8,83.3
32,Austin,"is one, one of",the languages,True,92.3,0.923,0.889,0.767,86.0
33,Houston,is,"the largest city in Texas, where Austin is the Capital city",True,100.0,1.0,0.882,0.5,79.4
33,Austin,is,the Capital city,True,100.0,1.0,0.882,0.808,89.7
33,Andrews County Airport,located in,Texas,True,100.0,1.0,0.882,0.769,88.4
33,Andrews County Airport,can speak,Spanish,False,88.9,0.889,0.882,0.769,84.7
33,Some texans,can speak,Spanish,False,84.0,0.84,0.882,0.808,84.3
33,Some texans,is located in,Andrews County Airport,True,100.0,1.0,0.882,0.692,85.8
33,Houston,"is the largest city, the largest city in",Texas,True,92.3,0.923,0.882,0.615,80.7
33,Andrews County Airport,"is the Capital city located, located in",Texas,True,92.9,0.929,0.882,0.577,79.6
33,Some texans,located speak,Spanish,False,86.2,0.862,0.882,0.808,85.1
34,Andrews County Airport,located in,"Texas, a state where Spanish is spoken",True,100.0,1.0,0.889,0.625,83.8
34,Andrews County Airport,are called,Texans,True,90.4,0.904,0.889,0.812,86.8
34,the people,are called,Texans,False,85.7,0.857,0.889,0.844,86.3
34,the people,is located in,Andrews County Airport,True,100.0,1.0,0.889,0.75,88.0
34,Texas,is,a state where Spanish is spoken,True,100.0,1.0,0.889,0.75,88.0
34,a state,is spoken,Spanish,True,100.0,1.0,0.889,0.844,91.1
34,Houston,is,the largest city in Texas,True,100.0,1.0,0.889,0.781,89.0
34,Houston,is,the state's capital,False,84.6,0.846,0.889,0.844,86.0
34,Austin,is,the state's capital,False,84.0,0.84,0.889,0.844,85.8
34,Austin,is,the largest city in Texas,True,100.0,1.0,0.889,0.781,89.0
34,Andrews County Airport,"located, located in",Texas,False,89.7,0.897,0.889,0.781,85.6
34,Andrews County Airport,spoken,a state,True,100.0,1.0,0.889,0.812,90.0
34,Houston,"spoken, located called is the largest city, the largest city in",Texas,False,87.9,0.879,0.889,0.594,78.7
35,Andrews County Airport,located in,Texas where the Spanish language is spoken and the people are known as Texans,True,96.6,0.966,0.833,0.387,72.9
35,the Spanish language,are known as,the people,True,100.0,1.0,0.833,0.742,85.8
35,the people,known as,Texans,False,84.4,0.844,0.833,0.839,83.9
35,the people,is spoken,the Spanish language,True,100.0,1.0,0.833,0.774,86.9
35,Texas,is spoken,the Spanish language,True,100.0,1.0,0.833,0.806,88.0
35,The capital city,is,Austin,True,100.0,1.0,0.833,0.839,89.1
35,The capital city,is,Houston,False,82.6,0.826,0.833,0.839,83.3
35,the largest city,is,Houston,False,82.6,0.826,0.833,0.839,83.3
35,the largest city,is,Austin,True,100.0,1.0,0.833,0.839,89.1
35,Andrews County Airport,"located, located in",Texas,False,89.7,0.897,0.833,0.774,83.5
35,the people,"spoken, spoken known, known as",Texans,False,70.3,0.703,0.833,0.742,75.9
35,The capital city,is Austin,the largest city,True,100.0,1.0,0.833,0.742,85.8
36,The Angola International Airport,serves to is in,"Ícolo e Bengo, (Luanda Province)",True,91.3,0.913,0.923,0.409,74.8
36,The airport,is in,"Ícolo e Bengo, (Luanda Province)",False,88.9,0.889,0.923,0.591,80.1
36,The airport,serves to is in,sea level,False,86.2,0.862,0.923,0.636,80.7
36,Ícolo e Bengo,is,Luanda Province,False,47.6,0.476,0.923,0.727,70.9
36,The Angola International Airport,above,159 metres,True,100.0,1.0,0.923,0.682,86.8
36,The Angola International Airport,"is, is in",Ícolo e Bengo,True,90.2,0.902,0.923,0.545,79.0
36,The airport,serves,Luanda Province,False,69.2,0.692,0.923,0.773,79.6
36,The airport,serves,Luanda,False,83.7,0.837,0.923,0.818,85.9
36,The airport,is above,sea level,False,88.9,0.889,0.923,0.727,84.6
37,Angola International Airport,located at,"Ícolo e Bengo in Luanda province, Angola",True,100.0,1.0,0.889,0.571,82.0
37,Luanda province,is,Angola,False,78.0,0.78,0.889,0.857,84.2
37,The Airport,situated in,sea level,True,100.0,1.0,0.889,0.786,89.2
37,The Airport,serves,the city of Luanda,True,100.0,1.0,0.889,0.75,88.0
37,The Airport,above,159 meters,True,100.0,1.0,0.889,0.821,90.3
37,Angola International Airport,"located, located at",Ícolo e Bengo,True,92.2,0.922,0.889,0.679,83.0
37,Angola International Airport,Ícolo e Bengo in,Luanda province,True,92.0,0.92,0.889,0.679,82.9
37,The Airport,situated,Angola,True,100.0,1.0,0.889,0.857,91.5
37,The Airport,"situated, situated above",sea level,False,87.8,0.878,0.889,0.75,83.9
37,The Airport,situated serves,the city,True,100.0,1.0,0.889,0.786,89.2
37,The Airport,the city of,Luanda,True,100.0,1.0,0.889,0.786,89.2
38,Angola International Airport,is located in,which,True,100.0,1.0,0.875,0.731,86.9
38,Angola International Airport,located in,Ícolo e Bengo in the Luanda Province in Angola,True,100.0,1.0,0.875,0.462,77.9
38,The airport,lies in,sea level,False,88.5,0.885,0.875,0.769,84.3
38,The airport,above,159 metres,True,100.0,1.0,0.875,0.808,89.4
38,Angola International Airport,"located, located in",Ícolo e Bengo,True,92.2,0.922,0.875,0.654,81.7
38,Angola International Airport,Ícolo e Bengo in,the Luanda Province,True,100.0,1.0,0.875,0.615,83.0
38,Angola International Airport,the Luanda Province in,Angola,True,100.0,1.0,0.875,0.692,85.6
38,Angola International Airport,serves,Luanda,True,100.0,1.0,0.875,0.808,89.4
38,The airport,"lies, lies above",sea level,False,81.2,0.812,0.875,0.731,80.6
39,Angola International Airport,located in,"Ícolo e Bengo, Luanda Province, Angola",True,100.0,1.0,0.786,0.476,75.4
39,Luanda Province,is,Angola,False,78.0,0.78,0.786,0.81,79.2
39,The runway,is,4000ft long,True,100.0,1.0,0.786,0.762,84.9
39,The runway,is,a.s.l,False,81.2,0.812,0.786,0.81,80.3
39,Angola International Airport,is,a.s.l,True,91.2,0.912,0.786,0.762,82.0
39,Angola International Airport,is,4000ft long,True,100.0,1.0,0.786,0.714,83.3
39,ft,ft,4000,False,9.4,0.094,0.786,0.857,57.9
39,Angola International Airport,"located, located in",Ícolo e Bengo Luanda Province,False,81.8,0.818,0.786,0.476,69.3
39,The runway,is,Angola,True,100.0,1.0,0.786,0.81,86.5
40,Angola International airport,located in,Icolo,True,100.0,1.0,0.895,0.829,90.8
40,Bengo,is,"a part of Luanda Province, located in Angola",True,94.0,0.94,0.895,0.714,85.0
40,Luanda Province,located in in,Angola,False,84.2,0.842,0.895,0.829,85.5
40,Luanda Province,located in,Angola,False,84.2,0.842,0.895,0.857,86.5
40,The airport,is in,sea level,True,100.0,1.0,0.895,0.829,90.8
40,The airport,has,a length of 4000.0,False,88.5,0.885,0.895,0.8,86.0
40,its runway,has,a length of 4000.0,False,88.1,0.881,0.895,0.8,85.9
40,its runway,is in,sea level,True,100.0,1.0,0.895,0.829,90.8
40,The airport,above,159 meters,True,100.0,1.0,0.895,0.857,91.7
40,a length,of,4000.0 of,False,75.9,0.759,0.895,0.857,83.7
40,Angola International airport,"located, located in",Icolo,True,90.9,0.909,0.895,0.8,86.8
40,Angola International airport,located,Bengo,True,92.3,0.923,0.895,0.857,89.2
40,Angola International airport,"is a part, a part of",Luanda Province,False,86.5,0.865,0.895,0.686,81.5
40,Angola International airport,"Luanda Province located, located in",Angola,False,83.6,0.836,0.895,0.743,82.5
40,The airport,"is, is above",sea level,True,93.8,0.938,0.895,0.8,87.8
40,The airport,is has,its runway,True,100.0,1.0,0.895,0.829,90.8
40,The airport,a length of,a length,True,100.0,1.0,0.895,0.8,89.8
41,Angola International Airport,located in,Icolo,True,100.0,1.0,0.9,0.838,91.3
41,Bengo,is located in,which,False,86.4,0.864,0.9,0.865,87.6
41,Bengo,located in,"the Luanda Province, Angola",True,92.7,0.927,0.9,0.811,87.9
41,the Luanda Province,is,Angola,False,81.6,0.816,0.9,0.865,86.0
41,The airport,situated in,sea level,True,100.0,1.0,0.9,0.838,91.3
41,The airport,has,a runway that measures a length of 4000.0,True,93.2,0.932,0.9,0.703,84.5
41,it,has,a runway that measures a length of 4000.0,True,91.8,0.918,0.9,0.73,84.9
41,it,is situated in,The airport,True,100.0,1.0,0.9,0.838,91.3
41,a runway,measures,a length of 4000.0,False,88.5,0.885,0.9,0.811,86.5
41,The airport,above,159 meters,True,100.0,1.0,0.9,0.865,92.2
41,a length,of,4000.0 of,False,75.9,0.759,0.9,0.865,84.1
41,Angola International Airport,"located, located in",Icolo,True,90.9,0.909,0.9,0.811,87.3
41,Angola International Airport,located,Bengo,True,92.3,0.923,0.9,0.865,89.6
41,Angola International Airport,"located, located in",the Luanda Province,False,84.7,0.847,0.9,0.757,83.5
41,The airport,situated,Angola,True,100.0,1.0,0.9,0.892,93.1
41,The airport,"situated, situated above",sea level,False,87.8,0.878,0.9,0.811,86.3
41,The airport,situated has,it,True,100.0,1.0,0.9,0.865,92.2
41,The airport,measures,a runway,True,100.0,1.0,0.9,0.865,92.2
41,The airport,measures,a length,True,100.0,1.0,0.9,0.865,92.2
41,The airport,a length of,4000.0,False,86.8,0.868,0.9,0.838,86.9
42,The Flemish department,is,the operating organisation of Antwerp International Airport which is owned by the Flemish Region,True,96.5,0.965,0.913,0.581,82.0
42,the operating organisation of Antwerp International Airport which is owned by the Flemish Region,is owned by,the Flemish Region,True,96.0,0.96,0.913,0.535,80.3
42,the operating organisation,is owned,which,True,100.0,1.0,0.913,0.86,92.4
42,The airport,serves,the city of Antwerp,True,100.0,1.0,0.913,0.837,91.7
42,The airport,serves to is in,sea level,False,80.6,0.806,0.913,0.814,84.4
42,The airport,has,a runway length of 600.0,True,91.9,0.919,0.913,0.814,88.2
42,The airport,above,12.0 metres,True,100.0,1.0,0.913,0.884,93.2
42,a runway length,of,600.0 of,False,85.7,0.857,0.913,0.86,87.7
42,The Flemish department,"is, The Flemish department of",Mobility and Public Works,True,96.2,0.962,0.913,0.721,86.5
42,The Flemish department,"is the operating organisation, the operating organisation of",Antwerp International Airport,True,92.0,0.92,0.913,0.674,83.6
42,The Flemish department,owned by,the Flemish Region,False,89.9,0.899,0.913,0.814,87.5
42,The airport,serves,the city,True,100.0,1.0,0.913,0.884,93.2
42,The airport,the city of,Antwerp,True,100.0,1.0,0.913,0.86,92.4
42,The airport,is above,sea level,False,88.9,0.889,0.913,0.86,88.7
42,The airport,is has,a runway length,True,100.0,1.0,0.913,0.837,91.7
42,The airport,a runway length of,600.0,True,90.9,0.909,0.913,0.837,88.6
43,The Flemish Region,owns,Antwerp International Airport which is operated by the Flemish Department of Mobility and Public Works and serves the city of Antwerp,True,100.0,1.0,0.909,0.359,75.6
43,Antwerp International Airport which is operated by the Flemish Department of Mobility and Public Works and serves the city of Antwerp,is operated by,the Flemish Department of Mobility and Public Works,True,100.0,1.0,0.909,0.179,69.6
43,which,serves,the city of Antwerp,True,100.0,1.0,0.909,0.846,91.8
43,Antwerp International Airport,is operated,which,True,100.0,1.0,0.909,0.846,91.8
43,The runway length,is,600.0,True,100.0,1.0,0.909,0.872,92.7
43,The runway length,is in,sea level,False,84.2,0.842,0.909,0.821,85.7
43,the airport,is in,sea level,False,80.0,0.8,0.909,0.846,85.2
43,the airport,is,600.0,True,100.0,1.0,0.909,0.897,93.5
43,The runway length,above,12 metres,True,100.0,1.0,0.909,0.846,91.8
