sent_id,subject,relation,object,matched,best_similarity_%,correctness,completeness,minimality,accuracy_%
35,surrounding villages,were hit in by,two moderate earthquakes,True,97.4,0.974,0.727,0.889,86.3
35,The town,within,ten years,False,57.5,0.575,0.0,0.0,19.2
35,The town,hit by,two moderate earthquakes,True,94.1,0.941,0.636,1.0,85.9
35,The town,hit within,ten years,False,63.7,0.637,0.0,0.0,21.2
36,She,received in,her Master Degree,True,95.2,0.952,0.429,0.833,73.8
36,She,received in,"the field of Controls , Guidance and Instrumentation from I.I.T Madras and Ph.d degree from the department of Aerospace engineering",False,68.7,0.687,0.0,0.0,22.9
36,She,received,her Master Degree,True,100.0,1.0,0.357,1.0,78.6
36,She,received in,the field,False,56.6,0.566,0.0,0.0,18.9
36,She,the field of,"Controls , Guidance and Instrumentation",False,78.9,0.789,0.0,0.0,26.3
36,She,the field from,I.I.T Madras,False,63.3,0.633,0.0,0.0,21.1
36,She,the field from,the department,False,52.8,0.528,0.0,0.0,17.6
36,She,the department of,Aerospace engineering,False,74.1,0.741,0.0,0.0,24.7
37,she,used in,her stage show,False,72.2,0.722,0.0,0.0,24.1
37,The theatrical flourishes,went in,established burlesque routines like the fan dance and balloon dance,False,82.5,0.825,0.0,0.0,27.5
37,unique gimmicks,went in,established burlesque routines like the fan dance and balloon dance,False,79.0,0.79,0.0,0.0,26.3
37,unique gimmicks,used in,her stage show,True,100.0,1.0,1.0,1.0,100.0
37,The theatrical flourishes,went,she,True,91.2,0.912,0.444,1.0,78.5
37,The theatrical flourishes,"used, used in",her stage show,True,90.6,0.906,0.889,0.556,78.4
37,The theatrical flourishes,"went, went beyond",established burlesque routines,False,84.8,0.848,0.0,0.0,28.3
37,The theatrical flourishes,established burlesque routines like,the fan dance,False,81.1,0.811,0.0,0.0,27.0
38,The RIAA,lists as,it,False,48.2,0.482,0.0,0.0,16.1
38,The RIAA,lists as,one of the Best Selling Albums of All Time,True,97.6,0.976,0.917,1.0,96.4
38,The RIAA,lists,it,False,42.5,0.425,0.0,0.0,14.2
38,The RIAA,lists as,one,False,50.0,0.5,0.0,0.0,16.7
38,The RIAA,one of,the Best Selling Albums of All Time,False,89.5,0.895,0.0,0.0,29.8
39,The Cathedral,were renovated from,The Cathedral and the belfry,False,68.5,0.685,0.0,0.0,22.8
39,the belfry,were renovated from,The Cathedral and the belfry,False,70.4,0.704,0.0,0.0,23.5
39,The Cathedral,renovated from,2006,False,80.5,0.805,0.0,0.0,26.8
39,the belfry,renovated from,2006,False,78.9,0.789,0.0,0.0,26.3
39,The Cathedral,renovated,2008,False,70.1,0.701,0.0,0.0,23.4
39,the belfry,renovated,2008,False,67.6,0.676,0.0,0.0,22.5
39,The Cathedral,renovated thoroughly,The Cathedral the belfry,False,68.5,0.685,0.0,0.0,22.8
39,The Cathedral,"renovated, renovated from",2006,False,77.4,0.774,0.0,0.0,25.8
39,The Cathedral,renovated to,2008,False,75.0,0.75,0.0,0.0,25.0
40,Peter Bywaters,offers as at,personal English,True,92.7,0.927,0.6,0.714,74.7
40,Peter Bywaters,offers as,a second language tuition on a live-in basis,False,89.0,0.89,0.0,0.0,29.7
40,Peter Bywaters,offers at,his home in Brighton,False,85.4,0.854,0.0,0.0,28.5
40,Peter Bywaters,is not touring,When the band is not touring,False,52.8,0.528,0.0,0.0,17.6
40,Peter Bywaters,touring not touring offers,personal English,False,79.2,0.792,0.0,0.0,26.4
40,Peter Bywaters,offers as,a second language tuition,False,85.5,0.855,0.0,0.0,28.5
40,Peter Bywaters,a second language tuition on,a live-in basis,False,81.4,0.814,0.0,0.0,27.1
40,Peter Bywaters,offers at,his home,False,70.4,0.704,0.0,0.0,23.5
40,Peter Bywaters,his home in,Brighton,False,73.1,0.731,0.0,0.0,24.4
41,These screening activities,include,"review of group-based data ; hearing , vision , motor , and speech/language screening ; and review by the Special Education administration",False,63.8,0.638,0.0,0.0,21.3
41,These screening activities,include,"hearing , vision , motor , and speech/language screening ; and review by the Special Education administration",False,72.0,0.72,0.0,0.0,24.0
41,These screening activities,include,"vision , motor , and speech/language",False,79.4,0.794,0.0,0.0,26.5
41,These screening activities,include,screening,True,93.6,0.936,0.8,1.0,91.2
41,These screening activities,include,review by the Special Education administration,True,100.0,1.0,1.0,1.0,100.0
41,These screening activities,include,"motor , and speech/language",False,85.2,0.852,0.0,0.0,28.4
41,These screening activities,include,speech/language,True,90.9,0.909,0.571,1.0,82.7
41,These screening activities,review by,the Special Education administration,True,94.8,0.948,0.9,1.0,94.9
41,These screening activities,include,review,False,83.5,0.835,0.0,0.0,27.8
41,These screening activities,review of,group-based data,True,93.0,0.93,0.875,1.0,93.5
41,These screening activities,"hearing review, review by",the Special Education administration,True,90.6,0.906,0.9,0.909,90.5
42,He,saw as in,active service,False,77.2,0.772,0.0,0.0,25.7
42,He,saw as,a soldier for the Scottish forces in The Netherlands,False,83.8,0.838,0.0,0.0,27.9
42,He,saw in,the later 1570s,False,67.6,0.676,0.0,0.0,22.5
42,He,although is,although there is no certain documentary evidence of this,False,80.0,0.8,0.0,0.0,26.7
42,there,is,no certain documentary evidence of this,True,100.0,1.0,1.0,1.0,100.0
42,He,"saw, saw probably saw",active service,False,87.0,0.87,0.0,0.0,29.0
42,He,saw as,a soldier,False,61.3,0.613,0.0,0.0,20.4
42,He,a soldier for,the Scottish forces,False,71.1,0.711,0.0,0.0,23.7
42,He,the Scottish forces in,The Netherlands,False,71.9,0.719,0.0,0.0,24.0
42,He,saw in,the later 1570s,False,67.6,0.676,0.0,0.0,22.5
42,He,"is no certain documentary evidence, no certain documentary evidence of",this,False,66.7,0.667,0.0,0.0,22.2
43,The Nazis,did permit in,"a single dress rehearsal in Salzburg , conducted by Clemens Krauss on 16 August",False,77.4,0.774,0.0,0.0,25.8
43,The Nazis,permit in,order that Strauss and an invited audience could hear the work performed,False,69.5,0.695,0.0,0.0,23.2
43,"a single dress rehearsal in Salzburg , conducted by Clemens Krauss on 16 August",conducted by,Clemens Krauss,False,75.6,0.756,0.0,0.0,25.2
43,a single dress rehearsal,conducted on,16 August,False,88.7,0.887,0.0,0.0,29.6
43,The Nazis,permit however permit,a single dress rehearsal,False,81.0,0.81,0.0,0.0,27.0
43,The Nazis,a single dress rehearsal in,Salzburg,False,82.9,0.829,0.0,0.0,27.6
43,The Nazis,a single dress rehearsal conducted by,Clemens Krauss,False,85.0,0.85,0.0,0.0,28.3
43,The Nazis,conducted on,16 August,False,59.3,0.593,0.0,0.0,19.8
43,The Nazis,permit in,order,False,48.6,0.486,0.0,0.0,16.2
43,Strauss,order hear,Strauss an invited audience,False,67.4,0.674,0.0,0.0,22.5
43,Strauss,performed,the work,False,82.5,0.825,0.0,0.0,27.5
44,This,interacting,inductive and capacitive elements,False,80.3,0.803,0.0,0.0,26.8
44,This,interacting in,the oscillator,False,57.1,0.571,0.0,0.0,19.0
44,This,"caused, caused usually caused by, by interacting",inductive and capacitive elements,False,83.1,0.831,0.0,0.0,27.7
44,This,interacting in,the oscillator,False,57.1,0.571,0.0,0.0,19.0
45,Sligo town,became,an incorporated municipal borough with a Royal Charter issued by the British King James I in 1613/14,True,97.9,0.979,0.952,0.95,96.0
45,a Royal Charter issued by the British King James I in 1613/14,issued in by,the British King James,False,77.2,0.772,0.0,0.0,25.7
45,a Royal Charter,issued in in,1613/14,True,95.7,0.957,0.5,0.857,77.1
45,a Royal Charter,issued in,1613/14,True,100.0,1.0,0.5,1.0,83.3
45,Sligo town,"became, became then became an incorporated municipal borough, an incorporated municipal borough with",a Royal Charter,False,75.3,0.753,0.0,0.0,25.1
45,Sligo town,a Royal Charter issued by,the British King James,False,88.1,0.881,0.0,0.0,29.4
45,Sligo town,issued in,I,False,47.2,0.472,0.0,0.0,15.7
46,Tom McMorran,joined,the band,True,100.0,1.0,1.0,1.0,100.0
46,Tom McMorran,joined in,1994,False,85.7,0.857,0.0,0.0,28.6
46,Tom McMorran,after left,after Mark Portmann left and in August of that year the band released `` Sahara,False,64.6,0.646,0.0,0.0,21.5
46,Mark Portmann,left,(action),False,57.5,0.575,0.0,0.0,19.2
46,Mark Portmann,released in,Sahara,False,64.5,0.645,0.0,0.0,21.5
46,the band,released in,Sahara,False,84.2,0.842,0.0,0.0,28.1
46,the band,released in,August of that year,False,87.9,0.879,0.0,0.0,29.3
46,the band,left,(action),False,52.0,0.52,0.0,0.0,17.3
46,Tom McMorran,in,August of that year,False,63.5,0.635,0.0,0.0,21.2
46,Tom McMorran,joined,the band,True,100.0,1.0,1.0,1.0,100.0
46,Tom McMorran,joined in,1994,False,85.7,0.857,0.0,0.0,28.6
46,Mark Portmann,"left, released in",August of that year,False,60.8,0.608,0.0,0.0,20.3
46,Mark Portmann,left released,the band,False,60.7,0.607,0.0,0.0,20.2
46,Mark Portmann,left,Sahara,False,51.3,0.513,0.0,0.0,17.1
47,she,reads,the articles,True,100.0,1.0,1.0,1.0,100.0
47,she,relating,the slang use of `` beaver,False,72.9,0.729,0.0,0.0,24.3
47,she,As reads,As she reads the articles,False,73.3,0.733,0.0,0.0,24.4
47,veiled references,makes to relating,the slang use of `` beaver,True,92.6,0.926,0.818,0.818,85.4
47,innuendo,makes to relating,the slang use of `` beaver,False,85.5,0.855,0.0,0.0,28.5
47,she,makes,the articles,False,86.4,0.864,0.0,0.0,28.8
47,she,makes also makes,veiled references,True,91.4,0.914,0.357,0.833,70.1
47,she,"relating, relating to",the slang use,False,63.8,0.638,0.0,0.0,21.3
47,she,the slang use of,`` beaver,False,65.2,0.652,0.0,0.0,21.7
48,23.8 %,were made up of,23.8 % of all households,False,80.8,0.808,0.0,0.0,26.9
48,23.8 %,made,individuals,False,64.8,0.648,0.0,0.0,21.6
48,23.8 %,had,someone living alone who was 65 years of age or older,False,82.7,0.827,0.0,0.0,27.6
48,13.0 %,had,someone living alone who was 65 years of age or older,False,85.7,0.857,0.0,0.0,28.6
48,13.0 %,were made up of,23.8 % of all households,False,80.8,0.808,0.0,0.0,26.9
48,someone,was,65 years of age or older,False,61.0,0.61,0.0,0.0,20.3
48,23.8 %,made,23.8 % of all households of all households,False,67.9,0.679,0.0,0.0,22.6
48,23.8 %,was,65 years of age or older,False,55.8,0.558,0.0,0.0,18.6
48,23.8 %,23.8 % of,all households,False,57.8,0.578,0.0,0.0,19.3
48,23.8 %,"made, made up, made of",individuals,False,67.4,0.674,0.0,0.0,22.5
48,13.0 %,made had,someone,False,45.1,0.451,0.0,0.0,15.0
49,Overseas teams,would not return,Russia,True,96.2,0.962,0.857,1.0,94.0
49,Overseas teams,return to,"1998 , when a youth tournament was held in Moscow",False,66.7,0.667,0.0,0.0,22.2
49,Overseas teams,until,"1998 , when a youth tournament was held in Moscow",False,69.2,0.692,0.0,0.0,23.1
49,a youth tournament,held in,Moscow,True,94.3,0.943,0.857,1.0,93.3
49,1998,was held in,a youth tournament,True,100.0,1.0,1.0,1.0,100.0
49,Overseas teams,"return, return not return, return to",Russia,False,70.7,0.707,0.0,0.0,23.6
49,Overseas teams,return until,1998,False,76.2,0.762,0.0,0.0,25.4
49,a youth tournament,"held, held in",Moscow,False,86.8,0.868,0.0,0.0,28.9
50,The British Army,while had led to,while the mutiny in India had led to the responsibility for providing a garrison in the subcontinent from the Honourable East India Company to the Crown forces,False,88.4,0.884,0.0,0.0,29.5
50,the mutiny,shown to led to,the responsibility for providing a garrison in the subcontinent from the Honourable East India Company to the Crown forces,True,92.7,0.927,0.947,0.68,85.1
50,the mutiny,had led to,the responsibility for providing a garrison in the subcontinent from the Honourable East India Company to the Crown forces,True,97.0,0.97,1.0,0.708,89.3
50,The British Army,be overstretched by,the Crimean War,True,94.5,0.945,0.667,1.0,87.1
50,the mutiny,providing,a garrison in the subcontinent from the Honourable East India Company,False,81.8,0.818,0.0,0.0,27.3
50,the mutiny,providing,the Crown forces,False,56.5,0.565,0.0,0.0,18.8
50,The British Army,"shown, overstretched to, shown overstretched by",the Crimean War,False,81.3,0.813,0.0,0.0,27.1
50,The British Army,the mutiny in,the mutiny,False,58.6,0.586,0.0,0.0,19.5
50,The British Army,led,India,False,54.8,0.548,0.0,0.0,18.3
50,The British Army,led to,the responsibility,False,74.7,0.747,0.0,0.0,24.9
50,The British Army,"the responsibility for, for providing",a garrison,False,67.6,0.676,0.0,0.0,22.5
50,The British Army,a garrison in,the subcontinent,False,57.1,0.571,0.0,0.0,19.0
50,The British Army,the subcontinent from,the Honourable East India Company,False,60.5,0.605,0.0,0.0,20.2
50,The British Army,providing to,the Crown forces,False,60.3,0.603,0.0,0.0,20.1
51,seen,is,a replica of a Shiva lingam,False,86.4,0.864,0.0,0.0,28.8
52,The ninth leaf,contains,a circular world map measuring in circumference,True,100.0,1.0,1.0,0.727,90.9
52,a circular world map,measuring in,circumference,True,100.0,1.0,1.0,1.0,100.0
52,The ninth leaf,contains,a circular world map,True,100.0,1.0,0.727,1.0,90.9
52,The ninth leaf,"a circular world map measuring, measuring in",circumference,False,86.1,0.861,0.0,0.0,28.7
53,It,hosts,"the `` Zomercarnaval '' , the second largest Caribbean carnival in Europe , originally called the Antillean carnival",False,82.6,0.826,0.0,0.0,27.5
53,the `` Zomercarnaval '',called,the Antillean carnival,True,100.0,1.0,0.4,0.75,71.7
53,the `` Zomercarnaval '',is,the second largest Caribbean carnival in Europe,False,75.4,0.754,0.0,0.0,25.1
53,It,hosts,the `` Zomercarnaval '',True,100.0,1.0,0.333,0.667,66.7
53,It,the second largest Caribbean carnival in,the second largest Caribbean carnival,False,74.6,0.746,0.0,0.0,24.9
53,It,called originally,Europe,False,47.0,0.47,0.0,0.0,15.7
54,The power cepstrum,is defined as,The power cepstrum of a signal,False,42.3,0.423,0.0,0.0,14.1
54,The power cepstrum,defined as,the squared magnitude of the inverse Fourier transform of the logarithm of the squared magnitude of the Fourier transform of a signal,True,95.6,0.956,0.933,1.0,96.3
54,The power cepstrum,"defined, The power cepstrum of",a signal,False,39.8,0.398,0.0,0.0,13.3
54,The power cepstrum,"defined, defined as",the squared magnitude,False,48.7,0.487,0.0,0.0,16.2
54,The power cepstrum,the squared magnitude of,the inverse Fourier transform,False,58.2,0.582,0.0,0.0,19.4
54,The power cepstrum,the inverse Fourier transform of,the logarithm,False,53.5,0.535,0.0,0.0,17.8
54,The power cepstrum,the logarithm of,the squared magnitude,False,48.5,0.485,0.0,0.0,16.2
54,The power cepstrum,the squared magnitude of,the Fourier transform,False,53.5,0.535,0.0,0.0,17.8
54,The power cepstrum,the Fourier transform of,a signal,False,45.2,0.452,0.0,0.0,15.1
55,Many lodge members,are,active staff members of both Scout and Cub Scout camps,False,89.7,0.897,0.0,0.0,29.9
55,youth,are,active staff members of both Scout and Cub Scout camps,False,83.1,0.831,0.0,0.0,27.7
55,adult,are,active staff members of both Scout and Cub Scout camps,False,83.1,0.831,0.0,0.0,27.7
55,Many lodge members,"are active staff members, active staff members of",both Scout and Cub Scout camps,False,77.8,0.778,0.0,0.0,25.9
56,Gideon Rodan,taught From at,1970 to 1985,False,58.8,0.588,0.0,0.0,19.6
56,Gideon Rodan,taught From at,the University of Connecticut School of Dental Medicine,True,97.1,0.971,0.923,0.846,91.3
56,Gideon Rodan,until switched over to,until he switched over to Merck,False,68.6,0.686,0.0,0.0,22.9
56,he,taught to switched,Merck,False,76.9,0.769,0.0,0.0,25.6
56,he,switched over,Merck,True,93.6,0.936,0.5,1.0,81.2
56,Gideon Rodan,"taught From taught, taught at",the University of Connecticut School of Dental Medicine,False,89.2,0.892,0.0,0.0,29.7
56,Gideon Rodan,switched,he,False,78.0,0.78,0.0,0.0,26.0
56,Gideon Rodan,"switched over, switched to",Merck,False,87.5,0.875,0.0,0.0,29.2
57,These,known as,Porter 's three generic strategies,True,96.1,0.961,0.889,1.0,95.0
57,These,can be applied,any size or form of business,False,88.2,0.882,0.0,0.0,29.4
57,These,known to applied,any size or form of business,False,82.1,0.821,0.0,0.0,27.4
57,These,"known, known as",Porter 's three generic strategies,False,89.9,0.899,0.0,0.0,30.0
57,These,"known applied, applied to",any size,False,73.8,0.738,0.0,0.0,24.6
57,These,any size of,business,False,74.3,0.743,0.0,0.0,24.8
58,the protocol,includes For,support groups and/or psychotherapy,False,76.5,0.765,0.0,0.0,25.5
58,the protocol,includes For,psychotherapy,True,93.7,0.937,0.417,1.0,78.5
58,the protocol,includes For,patients who do not recover quickly,False,86.5,0.865,0.0,0.0,28.8
58,the protocol,"includes For, recover not, recover quickly",patients,False,78.6,0.786,0.0,0.0,26.2
58,the protocol,includes also includes,support groups,True,90.1,0.901,0.462,0.857,74.0
59,They,do not possess,eyelids,True,96.3,0.963,0.8,1.0,92.1
59,They,so must lick in,so they must lick their eyeballs clean in order to keep them moist .,False,82.9,0.829,0.0,0.0,27.6
59,they,must lick in,their eyeballs,False,86.6,0.866,0.0,0.0,28.9
59,they,must lick in,clean,False,72.4,0.724,0.0,0.0,24.1
59,they,possess to lick in,order to keep them moist,False,70.3,0.703,0.0,0.0,23.4
59,order,to keep,them,False,44.4,0.444,0.0,0.0,14.8
59,order,to keep,moist,False,46.3,0.463,0.0,0.0,15.4
59,They,"possess, possess n't possess",eyelids,False,70.6,0.706,0.0,0.0,23.5
59,They,lick,they,False,53.1,0.531,0.0,0.0,17.7
59,They,lick in,their eyeballs,False,77.4,0.774,0.0,0.0,25.8
59,They,keep to,order,False,44.4,0.444,0.0,0.0,14.8
